report_id,ticker,year,report_type,document_name,source_txt_path,file_size_bytes
FIT_2018_consolidated,FIT,2018,consolidated,FIT_financial_statements_2018_consolidated,FIT\2018\FIT_financial_statements_2018_consolidated\FIT_financial_statements_2018_consolidated_extracted.txt,218222
FIT_2018_separate,FIT,2018,separate,FIT_financial_statements_2018_separate,FIT\2018\FIT_financial_statements_2018_separate\FIT_financial_statements_2018_separate_extracted.txt,153098
FIT_2019_consolidated,FIT,2019,consolidated,FIT_financial_statements_2019_consolidated,FIT\2019\FIT_financial_statements_2019_consolidated\FIT_financial_statements_2019_consolidated_extracted.txt,210018
FIT_2019_separate,FIT,2019,separate,FIT_financial_statements_2019_separate,FIT\2019\FIT_financial_statements_2019_separate\FIT_financial_statements_2019_separate_extracted.txt,151678
FIT_2020_consolidated,FIT,2020,consolidated,FIT_financial_statements_2020_consolidated,FIT\2020\FIT_financial_statements_2020_consolidated\FIT_financial_statements_2020_consolidated_extracted.txt,208972
FIT_2020_separate,FIT,2020,separate,FIT_financial_statements_2020_separate,FIT\2020\FIT_financial_statements_2020_separate\FIT_financial_statements_2020_separate_extracted.txt,154753
FIT_2021_consolidated,FIT,2021,consolidated,FIT_financial_statements_2021_consolidated,FIT\2021\FIT_financial_statements_2021_consolidated\FIT_financial_statements_2021_consolidated_extracted.txt,215406
FIT_2021_separate,FIT,2021,separate,FIT_financial_statements_2021_separate,FIT\2021\FIT_financial_statements_2021_separate\FIT_financial_statements_2021_separate_extracted.txt,156744
FIT_2022_consolidated,FIT,2022,consolidated,FIT_financial_statements_2022_consolidated,FIT\2022\FIT_financial_statements_2022_consolidated\FIT_financial_statements_2022_consolidated_extracted.txt,245040
FIT_2022_separate,FIT,2022,separate,FIT_financial_statements_2022_separate,FIT\2022\FIT_financial_statements_2022_separate\FIT_financial_statements_2022_separate_extracted.txt,146712
FIT_2023_consolidated,FIT,2023,consolidated,FIT_financial_statements_2023_consolidated,FIT\2023\FIT_financial_statements_2023_consolidated\FIT_financial_statements_2023_consolidated_extracted.txt,248239
FIT_2023_separate,FIT,2023,separate,FIT_financial_statements_2023_separate,FIT\2023\FIT_financial_statements_2023_separate\FIT_financial_statements_2023_separate_extracted.txt,148337
FIT_2024_consolidated,FIT,2024,consolidated,FIT_financial_statements_2024_consolidated,FIT\2024\FIT_financial_statements_2024_consolidated\FIT_financial_statements_2024_consolidated_extracted.txt,240374
FIT_2024_separate,FIT,2024,separate,FIT_financial_statements_2024_separate,FIT\2024\FIT_financial_statements_2024_separate\FIT_financial_statements_2024_separate_extracted.txt,147968
FIT_2025_consolidated,FIT,2025,consolidated,FIT_financial_statements_2025_consolidated,FIT\2025\FIT_financial_statements_2025_consolidated\FIT_financial_statements_2025_consolidated_extracted.txt,229300
FIT_2025_separate,FIT,2025,separate,FIT_financial_statements_2025_separate,FIT\2025\FIT_financial_statements_2025_separate\FIT_financial_statements_2025_separate_extracted.txt,125496
FOX_2015_consolidated,FOX,2015,consolidated,FOX_financial_statements_2015_consolidated,FOX\2015\FOX_financial_statements_2015_consolidated\FOX_financial_statements_2015_consolidated_extracted.txt,130507
FOX_2015_separate,FOX,2015,separate,FOX_financial_statements_2015_separate,FOX\2015\FOX_financial_statements_2015_separate\FOX_financial_statements_2015_separate_extracted.txt,120818
FOX_2016_consolidated,FOX,2016,consolidated,FOX_financial_statements_2016_consolidated,FOX\2016\FOX_financial_statements_2016_consolidated\FOX_financial_statements_2016_consolidated_extracted.txt,108820
FOX_2016_separate,FOX,2016,separate,FOX_financial_statements_2016_separate,FOX\2016\FOX_financial_statements_2016_separate\FOX_financial_statements_2016_separate_extracted.txt,112442
FOX_2017_consolidated,FOX,2017,consolidated,FOX_financial_statements_2017_consolidated,FOX\2017\FOX_financial_statements_2017_consolidated\FOX_financial_statements_2017_consolidated_extracted.txt,109977
FOX_2017_separate,FOX,2017,separate,FOX_financial_statements_2017_separate,FOX\2017\FOX_financial_statements_2017_separate\FOX_financial_statements_2017_separate_extracted.txt,113930
FOX_2018_consolidated,FOX,2018,consolidated,FOX_financial_statements_2018_consolidated,FOX\2018\FOX_financial_statements_2018_consolidated\FOX_financial_statements_2018_consolidated_extracted.txt,107736
FOX_2018_separate,FOX,2018,separate,FOX_financial_statements_2018_separate,FOX\2018\FOX_financial_statements_2018_separate\FOX_financial_statements_2018_separate_extracted.txt,97056
FOX_2019_consolidated,FOX,2019,consolidated,FOX_financial_statements_2019_consolidated,FOX\2019\FOX_financial_statements_2019_consolidated\FOX_financial_statements_2019_consolidated_extracted.txt,104183
FOX_2019_separate,FOX,2019,separate,FOX_financial_statements_2019_separate,FOX\2019\FOX_financial_statements_2019_separate\FOX_financial_statements_2019_separate_extracted.txt,94205
FOX_2020_consolidated,FOX,2020,consolidated,FOX_financial_statements_2020_consolidated,FOX\2020\FOX_financial_statements_2020_consolidated\FOX_financial_statements_2020_consolidated_extracted.txt,106923
FOX_2020_separate,FOX,2020,separate,FOX_financial_statements_2020_separate,FOX\2020\FOX_financial_statements_2020_separate\FOX_financial_statements_2020_separate_extracted.txt,102499
FOX_2021_consolidated,FOX,2021,consolidated,FOX_financial_statements_2021_consolidated,FOX\2021\FOX_financial_statements_2021_consolidated\FOX_financial_statements_2021_consolidated_extracted.txt,129165
FOX_2021_separate,FOX,2021,separate,FOX_financial_statements_2021_separate,FOX\2021\FOX_financial_statements_2021_separate\FOX_financial_statements_2021_separate_extracted.txt,123484
FOX_2022_consolidated,FOX,2022,consolidated,FOX_financial_statements_2022_consolidated,FOX\2022\FOX_financial_statements_2022_consolidated\FOX_financial_statements_2022_consolidated_extracted.txt,128710
FOX_2022_separate,FOX,2022,separate,FOX_financial_statements_2022_separate,FOX\2022\FOX_financial_statements_2022_separate\FOX_financial_statements_2022_separate_extracted.txt,128070
FOX_2023_consolidated,FOX,2023,consolidated,FOX_financial_statements_2023_consolidated,FOX\2023\FOX_financial_statements_2023_consolidated\FOX_financial_statements_2023_consolidated_extracted.txt,136919
FOX_2023_separate,FOX,2023,separate,FOX_financial_statements_2023_separate,FOX\2023\FOX_financial_statements_2023_separate\FOX_financial_statements_2023_separate_extracted.txt,137172
FOX_2024_consolidated,FOX,2024,consolidated,FOX_financial_statements_2024_consolidated,FOX\2024\FOX_financial_statements_2024_consolidated\FOX_financial_statements_2024_consolidated_extracted.txt,153141
FOX_2024_separate,FOX,2024,separate,FOX_financial_statements_2024_separate,FOX\2024\FOX_financial_statements_2024_separate\FOX_financial_statements_2024_separate_extracted.txt,136472
FOX_2025_consolidated,FOX,2025,consolidated,FOX_financial_statements_2025_consolidated,FOX\2025\FOX_financial_statements_2025_consolidated\FOX_financial_statements_2025_consolidated_extracted.txt,139327
FOX_2025_separate,FOX,2025,separate,FOX_financial_statements_2025_separate,FOX\2025\FOX_financial_statements_2025_separate\FOX_financial_statements_2025_separate_extracted.txt,135394
FPT_2015_consolidated,FPT,2015,consolidated,FPT_financial_statements_2015_consolidated,FPT\2015\FPT_financial_statements_2015_consolidated\FPT_financial_statements_2015_consolidated_extracted.txt,169109
FPT_2015_separate,FPT,2015,separate,FPT_financial_statements_2015_separate,FPT\2015\FPT_financial_statements_2015_separate\FPT_financial_statements_2015_separate_extracted.txt,125099
FPT_2016_consolidated,FPT,2016,consolidated,FPT_financial_statements_2016_consolidated,FPT\2016\FPT_financial_statements_2016_consolidated\FPT_financial_statements_2016_consolidated_extracted.txt,158803
FPT_2016_separate,FPT,2016,separate,FPT_financial_statements_2016_separate,FPT\2016\FPT_financial_statements_2016_separate\FPT_financial_statements_2016_separate_extracted.txt,107472
FPT_2017_consolidated,FPT,2017,consolidated,FPT_financial_statements_2017_consolidated,FPT\2017\FPT_financial_statements_2017_consolidated\FPT_financial_statements_2017_consolidated_extracted.txt,157140
FPT_2017_separate,FPT,2017,separate,FPT_financial_statements_2017_separate,FPT\2017\FPT_financial_statements_2017_separate\FPT_financial_statements_2017_separate_extracted.txt,107644
FPT_2018_consolidated,FPT,2018,consolidated,FPT_financial_statements_2018_consolidated,FPT\2018\FPT_financial_statements_2018_consolidated\FPT_financial_statements_2018_consolidated_extracted.txt,142930
FPT_2018_separate,FPT,2018,separate,FPT_financial_statements_2018_separate,FPT\2018\FPT_financial_statements_2018_separate\FPT_financial_statements_2018_separate_extracted.txt,99967
FPT_2019_consolidated,FPT,2019,consolidated,FPT_financial_statements_2019_consolidated,FPT\2019\FPT_financial_statements_2019_consolidated\FPT_financial_statements_2019_consolidated_extracted.txt,143941
FPT_2019_separate,FPT,2019,separate,FPT_financial_statements_2019_separate,FPT\2019\FPT_financial_statements_2019_separate\FPT_financial_statements_2019_separate_extracted.txt,100725
FPT_2020_consolidated,FPT,2020,consolidated,FPT_financial_statements_2020_consolidated,FPT\2020\FPT_financial_statements_2020_consolidated\FPT_financial_statements_2020_consolidated_extracted.txt,152458
FPT_2020_separate,FPT,2020,separate,FPT_financial_statements_2020_separate,FPT\2020\FPT_financial_statements_2020_separate\FPT_financial_statements_2020_separate_extracted.txt,95211
FPT_2021_consolidated,FPT,2021,consolidated,FPT_financial_statements_2021_consolidated,FPT\2021\FPT_financial_statements_2021_consolidated\FPT_financial_statements_2021_consolidated_extracted.txt,187183
FPT_2021_separate,FPT,2021,separate,FPT_financial_statements_2021_separate,FPT\2021\FPT_financial_statements_2021_separate\FPT_financial_statements_2021_separate_extracted.txt,120348
FPT_2022_consolidated,FPT,2022,consolidated,FPT_financial_statements_2022_consolidated,FPT\2022\FPT_financial_statements_2022_consolidated\FPT_financial_statements_2022_consolidated_extracted.txt,195738
FPT_2022_separate,FPT,2022,separate,FPT_financial_statements_2022_separate,FPT\2022\FPT_financial_statements_2022_separate\FPT_financial_statements_2022_separate_extracted.txt,123223
FPT_2023_consolidated,FPT,2023,consolidated,FPT_financial_statements_2023_consolidated,FPT\2023\FPT_financial_statements_2023_consolidated\FPT_financial_statements_2023_consolidated_extracted.txt,207934
FPT_2023_separate,FPT,2023,separate,FPT_financial_statements_2023_separate,FPT\2023\FPT_financial_statements_2023_separate\FPT_financial_statements_2023_separate_extracted.txt,133028
FPT_2024_consolidated,FPT,2024,consolidated,FPT_financial_statements_2024_consolidated,FPT\2024\FPT_financial_statements_2024_consolidated\FPT_financial_statements_2024_consolidated_extracted.txt,227780
FPT_2024_separate,FPT,2024,separate,FPT_financial_statements_2024_separate,FPT\2024\FPT_financial_statements_2024_separate\FPT_financial_statements_2024_separate_extracted.txt,124071
FPT_2025_consolidated,FPT,2025,consolidated,FPT_financial_statements_2025_consolidated,FPT\2025\FPT_financial_statements_2025_consolidated\FPT_financial_statements_2025_consolidated_extracted.txt,221235
FPT_2025_separate,FPT,2025,separate,FPT_financial_statements_2025_separate,FPT\2025\FPT_financial_statements_2025_separate\FPT_financial_statements_2025_separate_extracted.txt,131111
FTS_2017_unknown,FTS,2017,unknown,FTS_financial_statements_2017,FTS\2017\FTS_financial_statements_2017\FTS_financial_statements_2017_extracted.txt,150848
FTS_2018_unknown,FTS,2018,unknown,FTS_financial_statements_2018,FTS\2018\FTS_financial_statements_2018\FTS_financial_statements_2018_extracted.txt,154029
FTS_2019_unknown,FTS,2019,unknown,FTS_financial_statements_2019,FTS\2019\FTS_financial_statements_2019\FTS_financial_statements_2019_extracted.txt,158805
FTS_2020_unknown,FTS,2020,unknown,FTS_financial_statements_2020,FTS\2020\FTS_financial_statements_2020\FTS_financial_statements_2020_extracted.txt,156576
FTS_2021_unknown,FTS,2021,unknown,FTS_financial_statements_2021,FTS\2021\FTS_financial_statements_2021\FTS_financial_statements_2021_extracted.txt,160871
FTS_2022_unknown,FTS,2022,unknown,FTS_financial_statements_2022,FTS\2022\FTS_financial_statements_2022\FTS_financial_statements_2022_extracted.txt,176929
FTS_2023_unknown,FTS,2023,unknown,FTS_financial_statements_2023,FTS\2023\FTS_financial_statements_2023\FTS_financial_statements_2023_extracted.txt,163800
FTS_2024_unknown,FTS,2024,unknown,FTS_financial_statements_2024,FTS\2024\FTS_financial_statements_2024\FTS_financial_statements_2024_extracted.txt,294830
FTS_2025_unknown,FTS,2025,unknown,FTS_financial_statements_2025,FTS\2025\FTS_financial_statements_2025\FTS_financial_statements_2025_extracted.txt,297428
GAS_2015_consolidated,GAS,2015,consolidated,GAS_financial_statements_2015_consolidated,GAS\2015\GAS_financial_statements_2015_consolidated\GAS_financial_statements_2015_consolidated_extracted.txt,229583
GAS_2015_separate,GAS,2015,separate,GAS_financial_statements_2015_separate,GAS\2015\GAS_financial_statements_2015_separate\GAS_financial_statements_2015_separate_extracted.txt,190160
GAS_2016_consolidated,GAS,2016,consolidated,GAS_financial_statements_2016_consolidated,GAS\2016\GAS_financial_statements_2016_consolidated\GAS_financial_statements_2016_consolidated_extracted.txt,178024
GAS_2016_separate,GAS,2016,separate,GAS_financial_statements_2016_separate,GAS\2016\GAS_financial_statements_2016_separate\GAS_financial_statements_2016_separate_extracted.txt,151351
GAS_2017_consolidated,GAS,2017,consolidated,GAS_financial_statements_2017_consolidated,GAS\2017\GAS_financial_statements_2017_consolidated\GAS_financial_statements_2017_consolidated_extracted.txt,170878
GAS_2017_separate,GAS,2017,separate,GAS_financial_statements_2017_separate,GAS\2017\GAS_financial_statements_2017_separate\GAS_financial_statements_2017_separate_extracted.txt,153951
GAS_2018_consolidated,GAS,2018,consolidated,GAS_financial_statements_2018_consolidated,GAS\2018\GAS_financial_statements_2018_consolidated\GAS_financial_statements_2018_consolidated_extracted.txt,199204
GAS_2018_separate,GAS,2018,separate,GAS_financial_statements_2018_separate,GAS\2018\GAS_financial_statements_2018_separate\GAS_financial_statements_2018_separate_extracted.txt,190210
GAS_2019_consolidated,GAS,2019,consolidated,GAS_financial_statements_2019_consolidated,GAS\2019\GAS_financial_statements_2019_consolidated\GAS_financial_statements_2019_consolidated_extracted.txt,179141
GAS_2019_separate,GAS,2019,separate,GAS_financial_statements_2019_separate,GAS\2019\GAS_financial_statements_2019_separate\GAS_financial_statements_2019_separate_extracted.txt,163322
GAS_2020_consolidated,GAS,2020,consolidated,GAS_financial_statements_2020_consolidated,GAS\2020\GAS_financial_statements_2020_consolidated\GAS_financial_statements_2020_consolidated_extracted.txt,178318
GAS_2020_separate,GAS,2020,separate,GAS_financial_statements_2020_separate,GAS\2020\GAS_financial_statements_2020_separate\GAS_financial_statements_2020_separate_extracted.txt,155676
GAS_2021_consolidated,GAS,2021,consolidated,GAS_financial_statements_2021_consolidated,GAS\2021\GAS_financial_statements_2021_consolidated\GAS_financial_statements_2021_consolidated_extracted.txt,212057
GAS_2021_separate,GAS,2021,separate,GAS_financial_statements_2021_separate,GAS\2021\GAS_financial_statements_2021_separate\GAS_financial_statements_2021_separate_extracted.txt,186564
GAS_2022_consolidated,GAS,2022,consolidated,GAS_financial_statements_2022_consolidated,GAS\2022\GAS_financial_statements_2022_consolidated\GAS_financial_statements_2022_consolidated_extracted.txt,203659
GAS_2022_separate,GAS,2022,separate,GAS_financial_statements_2022_separate,GAS\2022\GAS_financial_statements_2022_separate\GAS_financial_statements_2022_separate_extracted.txt,180383
GAS_2023_consolidated,GAS,2023,consolidated,GAS_financial_statements_2023_consolidated,GAS\2023\GAS_financial_statements_2023_consolidated\GAS_financial_statements_2023_consolidated_extracted.txt,227627
GAS_2023_separate,GAS,2023,separate,GAS_financial_statements_2023_separate,GAS\2023\GAS_financial_statements_2023_separate\GAS_financial_statements_2023_separate_extracted.txt,178768
GAS_2024_consolidated,GAS,2024,consolidated,GAS_financial_statements_2024_consolidated,GAS\2024\GAS_financial_statements_2024_consolidated\GAS_financial_statements_2024_consolidated_extracted.txt,234215
GAS_2024_separate,GAS,2024,separate,GAS_financial_statements_2024_separate,GAS\2024\GAS_financial_statements_2024_separate\GAS_financial_statements_2024_separate_extracted.txt,201898
GAS_2025_consolidated,GAS,2025,consolidated,GAS_financial_statements_2025_consolidated,GAS\2025\GAS_financial_statements_2025_consolidated\GAS_financial_statements_2025_consolidated_extracted.txt,262121
GAS_2025_separate,GAS,2025,separate,GAS_financial_statements_2025_separate,GAS\2025\GAS_financial_statements_2025_separate\GAS_financial_statements_2025_separate_extracted.txt,404366
GEE_2020_consolidated,GEE,2020,consolidated,GEE_financial_statements_2020_consolidated,GEE\2020\GEE_financial_statements_2020_consolidated\GEE_financial_statements_2020_consolidated_extracted.txt,167020
GEE_2020_separate,GEE,2020,separate,GEE_financial_statements_2020_separate,GEE\2020\GEE_financial_statements_2020_separate\GEE_financial_statements_2020_separate_extracted.txt,106076
GEE_2021_consolidated,GEE,2021,consolidated,GEE_financial_statements_2021_consolidated,GEE\2021\GEE_financial_statements_2021_consolidated\GEE_financial_statements_2021_consolidated_extracted.txt,198457
GEE_2021_separate,GEE,2021,separate,GEE_financial_statements_2021_separate,GEE\2021\GEE_financial_statements_2021_separate\GEE_financial_statements_2021_separate_extracted.txt,123741
GEE_2022_consolidated,GEE,2022,consolidated,GEE_financial_statements_2022_consolidated,GEE\2022\GEE_financial_statements_2022_consolidated\GEE_financial_statements_2022_consolidated_extracted.txt,200727
GEE_2022_separate,GEE,2022,separate,GEE_financial_statements_2022_separate,GEE\2022\GEE_financial_statements_2022_separate\GEE_financial_statements_2022_separate_extracted.txt,132241
GEE_2023_consolidated,GEE,2023,consolidated,GEE_financial_statements_2023_consolidated,GEE\2023\GEE_financial_statements_2023_consolidated\GEE_financial_statements_2023_consolidated_extracted.txt,207635
GEE_2023_separate,GEE,2023,separate,GEE_financial_statements_2023_separate,GEE\2023\GEE_financial_statements_2023_separate\GEE_financial_statements_2023_separate_extracted.txt,135501
GEE_2024_consolidated,GEE,2024,consolidated,GEE_financial_statements_2024_consolidated,GEE\2024\GEE_financial_statements_2024_consolidated\GEE_financial_statements_2024_consolidated_extracted.txt,402024
GEE_2024_separate,GEE,2024,separate,GEE_financial_statements_2024_separate,GEE\2024\GEE_financial_statements_2024_separate\GEE_financial_statements_2024_separate_extracted.txt,253886
GEE_2025_consolidated,GEE,2025,consolidated,GEE_financial_statements_2025_consolidated,GEE\2025\GEE_financial_statements_2025_consolidated\GEE_financial_statements_2025_consolidated_extracted.txt,200558
GEE_2025_separate,GEE,2025,separate,GEE_financial_statements_2025_separate,GEE\2025\GEE_financial_statements_2025_separate\GEE_financial_statements_2025_separate_extracted.txt,138630
GEG_2016_consolidated,GEG,2016,consolidated,GEG_financial_statements_2016_consolidated,GEG\2016\GEG_financial_statements_2016_consolidated\GEG_financial_statements_2016_consolidated_extracted.txt,134130
GEG_2016_separate,GEG,2016,separate,GEG_financial_statements_2016_separate,GEG\2016\GEG_financial_statements_2016_separate\GEG_financial_statements_2016_separate_extracted.txt,122329
GEG_2017_consolidated,GEG,2017,consolidated,GEG_financial_statements_2017_consolidated,GEG\2017\GEG_financial_statements_2017_consolidated\GEG_financial_statements_2017_consolidated_extracted.txt,138893
GEG_2017_separate,GEG,2017,separate,GEG_financial_statements_2017_separate,GEG\2017\GEG_financial_statements_2017_separate\GEG_financial_statements_2017_separate_extracted.txt,127016
GEG_2018_consolidated,GEG,2018,consolidated,GEG_financial_statements_2018_consolidated,GEG\2018\GEG_financial_statements_2018_consolidated\GEG_financial_statements_2018_consolidated_extracted.txt,158767
GEG_2018_separate,GEG,2018,separate,GEG_financial_statements_2018_separate,GEG\2018\GEG_financial_statements_2018_separate\GEG_financial_statements_2018_separate_extracted.txt,139255
GEG_2019_consolidated,GEG,2019,consolidated,GEG_financial_statements_2019_consolidated,GEG\2019\GEG_financial_statements_2019_consolidated\GEG_financial_statements_2019_consolidated_extracted.txt,193518
GEG_2019_separate,GEG,2019,separate,GEG_financial_statements_2019_separate,GEG\2019\GEG_financial_statements_2019_separate\GEG_financial_statements_2019_separate_extracted.txt,149009
GEG_2020_consolidated,GEG,2020,consolidated,GEG_financial_statements_2020_consolidated,GEG\2020\GEG_financial_statements_2020_consolidated\GEG_financial_statements_2020_consolidated_extracted.txt,210376
GEG_2020_separate,GEG,2020,separate,GEG_financial_statements_2020_separate,GEG\2020\GEG_financial_statements_2020_separate\GEG_financial_statements_2020_separate_extracted.txt,162573
GEG_2021_consolidated,GEG,2021,consolidated,GEG_financial_statements_2021_consolidated,GEG\2021\GEG_financial_statements_2021_consolidated\GEG_financial_statements_2021_consolidated_extracted.txt,213950
GEG_2021_separate,GEG,2021,separate,GEG_financial_statements_2021_separate,GEG\2021\GEG_financial_statements_2021_separate\GEG_financial_statements_2021_separate_extracted.txt,161538
GEG_2022_consolidated,GEG,2022,consolidated,GEG_financial_statements_2022_consolidated,GEG\2022\GEG_financial_statements_2022_consolidated\GEG_financial_statements_2022_consolidated_extracted.txt,218453
GEG_2022_separate,GEG,2022,separate,GEG_financial_statements_2022_separate,GEG\2022\GEG_financial_statements_2022_separate\GEG_financial_statements_2022_separate_extracted.txt,156102
GEG_2023_consolidated,GEG,2023,consolidated,GEG_financial_statements_2023_consolidated,GEG\2023\GEG_financial_statements_2023_consolidated\GEG_financial_statements_2023_consolidated_extracted.txt,233751
GEG_2023_separate,GEG,2023,separate,GEG_financial_statements_2023_separate,GEG\2023\GEG_financial_statements_2023_separate\GEG_financial_statements_2023_separate_extracted.txt,160958
GEG_2024_consolidated,GEG,2024,consolidated,GEG_financial_statements_2024_consolidated,GEG\2024\GEG_financial_statements_2024_consolidated\GEG_financial_statements_2024_consolidated_extracted.txt,410985
GEG_2024_separate,GEG,2024,separate,GEG_financial_statements_2024_separate,GEG\2024\GEG_financial_statements_2024_separate\GEG_financial_statements_2024_separate_extracted.txt,302908
GEG_2025_consolidated,GEG,2025,consolidated,GEG_financial_statements_2025_consolidated,GEG\2025\GEG_financial_statements_2025_consolidated\GEG_financial_statements_2025_consolidated_extracted.txt,386820
GEG_2025_separate,GEG,2025,separate,GEG_financial_statements_2025_separate,GEG\2025\GEG_financial_statements_2025_separate\GEG_financial_statements_2025_separate_extracted.txt,355702
GEX_2015_consolidated,GEX,2015,consolidated,GEX_financial_statements_2015_consolidated,GEX\2015\GEX_financial_statements_2015_consolidated\GEX_financial_statements_2015_consolidated_extracted.txt,177613
GEX_2015_separate,GEX,2015,separate,GEX_financial_statements_2015_separate,GEX\2015\GEX_financial_statements_2015_separate\GEX_financial_statements_2015_separate_extracted.txt,135685
GEX_2016_consolidated,GEX,2016,consolidated,GEX_financial_statements_2016_consolidated,GEX\2016\GEX_financial_statements_2016_consolidated\GEX_financial_statements_2016_consolidated_extracted.txt,171107
GEX_2016_separate,GEX,2016,separate,GEX_financial_statements_2016_separate,GEX\2016\GEX_financial_statements_2016_separate\GEX_financial_statements_2016_separate_extracted.txt,145998
GEX_2017_consolidated,GEX,2017,consolidated,GEX_financial_statements_2017_consolidated,GEX\2017\GEX_financial_statements_2017_consolidated\GEX_financial_statements_2017_consolidated_extracted.txt,279021
GEX_2017_separate,GEX,2017,separate,GEX_financial_statements_2017_separate,GEX\2017\GEX_financial_statements_2017_separate\GEX_financial_statements_2017_separate_extracted.txt,168337
GEX_2018_consolidated,GEX,2018,consolidated,GEX_financial_statements_2018_consolidated,GEX\2018\GEX_financial_statements_2018_consolidated\GEX_financial_statements_2018_consolidated_extracted.txt,302652
GEX_2018_separate,GEX,2018,separate,GEX_financial_statements_2018_separate,GEX\2018\GEX_financial_statements_2018_separate\GEX_financial_statements_2018_separate_extracted.txt,171683
GEX_2019_consolidated,GEX,2019,consolidated,GEX_financial_statements_2019_consolidated,GEX\2019\GEX_financial_statements_2019_consolidated\GEX_financial_statements_2019_consolidated_extracted.txt,249964
GEX_2019_separate,GEX,2019,separate,GEX_financial_statements_2019_separate,GEX\2019\GEX_financial_statements_2019_separate\GEX_financial_statements_2019_separate_extracted.txt,157876
GEX_2020_consolidated,GEX,2020,consolidated,GEX_financial_statements_2020_consolidated,GEX\2020\GEX_financial_statements_2020_consolidated\GEX_financial_statements_2020_consolidated_extracted.txt,262381
GEX_2020_separate,GEX,2020,separate,GEX_financial_statements_2020_separate,GEX\2020\GEX_financial_statements_2020_separate\GEX_financial_statements_2020_separate_extracted.txt,170471
GEX_2021_consolidated,GEX,2021,consolidated,GEX_financial_statements_2021_consolidated,GEX\2021\GEX_financial_statements_2021_consolidated\GEX_financial_statements_2021_consolidated_extracted.txt,222018
GEX_2021_separate,GEX,2021,separate,GEX_financial_statements_2021_separate,GEX\2021\GEX_financial_statements_2021_separate\GEX_financial_statements_2021_separate_extracted.txt,154671
GEX_2022_consolidated,GEX,2022,consolidated,GEX_financial_statements_2022_consolidated,GEX\2022\GEX_financial_statements_2022_consolidated\GEX_financial_statements_2022_consolidated_extracted.txt,223930
GEX_2022_separate,GEX,2022,separate,GEX_financial_statements_2022_separate,GEX\2022\GEX_financial_statements_2022_separate\GEX_financial_statements_2022_separate_extracted.txt,156109
GEX_2023_consolidated,GEX,2023,consolidated,GEX_financial_statements_2023_consolidated,GEX\2023\GEX_financial_statements_2023_consolidated\GEX_financial_statements_2023_consolidated_extracted.txt,238252
GEX_2023_separate,GEX,2023,separate,GEX_financial_statements_2023_separate,GEX\2023\GEX_financial_statements_2023_separate\GEX_financial_statements_2023_separate_extracted.txt,166322
GEX_2024_consolidated,GEX,2024,consolidated,GEX_financial_statements_2024_consolidated,GEX\2024\GEX_financial_statements_2024_consolidated\GEX_financial_statements_2024_consolidated_extracted.txt,257141
GEX_2024_separate,GEX,2024,separate,GEX_financial_statements_2024_separate,GEX\2024\GEX_financial_statements_2024_separate\GEX_financial_statements_2024_separate_extracted.txt,171901
GEX_2025_consolidated,GEX,2025,consolidated,GEX_financial_statements_2025_consolidated,GEX\2025\GEX_financial_statements_2025_consolidated\GEX_financial_statements_2025_consolidated_extracted.txt,297112
GEX_2025_separate,GEX,2025,separate,GEX_financial_statements_2025_separate,GEX\2025\GEX_financial_statements_2025_separate\GEX_financial_statements_2025_separate_extracted.txt,189408
GVR_2015_consolidated,GVR,2015,consolidated,GVR_financial_statements_2015_consolidated,GVR\2015\GVR_financial_statements_2015_consolidated\GVR_financial_statements_2015_consolidated_extracted.txt,314878
GVR_2015_separate,GVR,2015,separate,GVR_financial_statements_2015_separate,GVR\2015\GVR_financial_statements_2015_separate\GVR_financial_statements_2015_separate_extracted.txt,241423
GVR_2016_consolidated,GVR,2016,consolidated,GVR_financial_statements_2016_consolidated,GVR\2016\GVR_financial_statements_2016_consolidated\GVR_financial_statements_2016_consolidated_extracted.txt,315864
GVR_2016_separate,GVR,2016,separate,GVR_financial_statements_2016_separate,GVR\2016\GVR_financial_statements_2016_separate\GVR_financial_statements_2016_separate_extracted.txt,240225
GVR_2017_consolidated,GVR,2017,consolidated,GVR_financial_statements_2017_consolidated,GVR\2017\GVR_financial_statements_2017_consolidated\GVR_financial_statements_2017_consolidated_extracted.txt,285745
GVR_2017_separate,GVR,2017,separate,GVR_financial_statements_2017_separate,GVR\2017\GVR_financial_statements_2017_separate\GVR_financial_statements_2017_separate_extracted.txt,30012
GVR_2018_consolidated,GVR,2018,consolidated,GVR_financial_statements_2018_consolidated,GVR\2018\GVR_financial_statements_2018_consolidated\GVR_financial_statements_2018_consolidated_extracted.txt,297070
GVR_2018_separate,GVR,2018,separate,GVR_financial_statements_2018_separate,GVR\2018\GVR_financial_statements_2018_separate\GVR_financial_statements_2018_separate_extracted.txt,216395
GVR_2019_consolidated,GVR,2019,consolidated,GVR_financial_statements_2019_consolidated,GVR\2019\GVR_financial_statements_2019_consolidated\GVR_financial_statements_2019_consolidated_extracted.txt,336371
GVR_2019_separate,GVR,2019,separate,GVR_financial_statements_2019_separate,GVR\2019\GVR_financial_statements_2019_separate\GVR_financial_statements_2019_separate_extracted.txt,215696
GVR_2020_consolidated,GVR,2020,consolidated,GVR_financial_statements_2020_consolidated,GVR\2020\GVR_financial_statements_2020_consolidated\GVR_financial_statements_2020_consolidated_extracted.txt,294505
